"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5727",256.706563908371,0.284898437438525,0.109751955622677,2.59583927978463,0.00943601916992564,0.102012739550662
"4563",195.046255932793,-0.328617308208192,0.126580462447108,-2.59611398042968,0.00942847825683202,0.102012739550662
"154007",505.620551441103,0.210036143727052,0.0810095835072894,2.59273205259909,0.00952169218684501,0.102445775193906
"89122",335.663094832513,0.248186794972974,0.0956969232638519,2.59346681699142,0.00950137075002367,0.102445775193906
"112268048",116.449561739615,-0.419037383289394,0.16160515185808,-2.59297044971307,0.00951509457537567,0.102445775193906
"647979",8878.25361412137,0.104120173414686,0.0401585183801929,2.59272945353584,0.00952176413808309,0.102445775193906
"22839",921.535867264879,0.175484934134291,0.0676676973365765,2.59333391029159,0.00950504369323476,0.102445775193906
"122416",1742.29327901768,0.141951544436197,0.0547728391977076,2.5916411585642,0.00955193462232435,0.102573504838006
"81",9528.02688809188,0.121266639154239,0.0467906467602198,2.59168546602217,0.00955070463692339,0.102573504838006
"55857",488.478275492238,0.208778002520658,0.0806016430324552,2.59024499583205,0.00959076484753164,0.102891927948016
"8792",237.528514419219,0.292887252434292,0.11313936540689,2.58872984995951,0.0096330634325862,0.103246916006428
"4082",3466.31599508542,0.112349861766364,0.0434199431281215,2.58751747865831,0.0096670291063451,0.103511999342154
"55700",1191.53173900199,0.173904708057691,0.0672202578922967,2.58708778440464,0.00967909297779316,0.103542281845457
"81618",319.636883596919,0.252722165758615,0.0977559733729839,2.58523501980144,0.00973126405395446,0.10400114519436
"10482",684.405441376817,0.185542373032301,0.0718140524593162,2.5836499498119,0.0097760960286638,0.10438077388319
"401944",616.68261256774,0.211326797547404,0.0818623181343695,2.58149051191698,0.00983746954936952,0.104929058869431
"1186",696.288309887145,0.190660744066146,0.0738672892752035,2.58112550138141,0.00984787738953219,0.104929058869431
"4092",408.125909105825,0.222492206813779,0.0862086372048688,2.5808574874585,0.00985552573271886,0.104929058869431
"23001",921.016143652564,0.170135712557936,0.0659502956232551,2.57975663262901,0.009886996495392,0.104965073588863
"121457",2046.97226467837,0.134754839367753,0.0522306083545318,2.57999750745888,0.00988010282791528,0.104965073588863
"55072",318.085049976482,0.256243935390451,0.0993068245932173,2.58032553593454,0.0098707217717491,0.104965073588863
"7138",1768.45156786347,-0.129740393167171,0.0502996921609776,-2.57934765787341,0.00989871087933582,0.104990016715453
"170384",1739.72801012572,0.131587519327145,0.0510228190377677,2.57899351326987,0.00990886473535233,0.104998376699466
"131870",157.013691513425,-0.359494921003417,0.139440444305138,-2.57812518308342,0.00993380034056344,0.105163206438203
"25992",158.881537494393,-0.366330817502238,0.14223314877628,-2.57556568671938,0.0100076262520781,0.105831468694403
"8664",2830.00829578538,0.118285457779187,0.0459310490245152,2.57528317535385,0.0100158048599377,0.105831468694403
"729967",166.230705659321,-0.339880270988978,0.132119169996474,-2.57252805174336,0.0100958773989081,0.106577101242146
"5518",3363.43512243434,0.134421209464396,0.0522994745967355,2.57022102996015,0.010163364674987,0.107105404854341
"25807",200.574449997875,-0.310460048894508,0.120793854229897,-2.5701642759377,0.0101650299496048,0.107105404854341
"10114",1710.9567427874,0.132064308916292,0.0514358640905605,2.56755303427534,0.0102419121175253,0.10771301758872
"63895",862.93120426098,0.17367754752501,0.0676409070585745,2.56764072330685,0.0102393219343261,0.10771301758872
"23471",2694.17989164741,0.128317431008436,0.0500025937150481,2.56621549953357,0.0102814929549491,0.108027945190192
"118487",402.490813976278,-0.246659402117466,0.096139100593504,-2.56565123445863,0.0102982316955889,0.108102505186561
"10745",327.121765131955,0.248548176429824,0.0968899860780536,2.56526176223821,0.0103097994068134,0.108122695182212
"23326",2784.31739599967,0.116044190132544,0.0452446293351014,2.56481690397041,0.0103230262856577,0.108160231484588
"54965",206.182398461932,-0.314610004814753,0.122755360277005,-2.56290237839566,0.010380122995726,0.108656917745177
"6631",800.349417305767,-0.206755742208886,0.0807373990286646,-2.56084224530791,0.0104418758764259,0.109172057481715
"55744",1087.46912370929,-0.152436761331723,0.0595313882193602,-2.56061156796859,0.0104488107820783,0.109172057481715
"388753",623.597782811639,-0.195711745044827,0.0764859035471381,-2.55879496702566,0.0105035670268575,0.109572868778504
"63910",254.158259804737,0.273615741299628,0.106935843620556,2.55869063202521,0.0105067196447142,0.109572868778504
"10229",192.326487623754,-0.315845912667756,0.123490035997777,-2.55766313545688,0.0105378117834523,0.109794988758628
"56888",1470.48530973379,0.140786383574329,0.0550803193351165,2.55601974123942,0.0105877111958408,0.110008183703959
"22822",1414.40952047013,0.139974844356691,0.054752078060185,2.55652112788901,0.0105724650460702,0.110008183703959
"51604",1600.430016,0.142605623119122,0.055790886011453,2.55607381983227,0.0105860658353763,0.110008183703959
"506",8190.29536607933,-0.0930091420657274,0.0364130618320586,-2.55427962896108,0.0106407762875882,0.110457169407548
"6513",14626.4154572321,0.113854603565539,0.0445994911961581,2.55282292492491,0.0106853805188867,0.110817577240739
"2898",110.332446250646,0.400647762058456,0.157052749272842,2.55103946867192,0.0107402162186327,0.111283330893799
"5116",1115.33931703863,0.160312564165463,0.062931078307182,2.54743075246443,0.0108519388365223,0.112337106460066
"5997",272.611300237064,-0.271184928731303,0.106547298114699,-2.54520699754741,0.0109212975872415,0.112846697926788
"2222",816.644947722611,0.16842631181923,0.0661725199173859,2.54526066151788,0.0109196191840507,0.112846697926788
"85414",211.596956555891,0.299156012561864,0.117563651877087,2.54463014533295,0.0109393537952912,0.112929185450285
"4171",4832.23824801567,0.121149452559749,0.0476461641399771,2.54269057638785,0.0110002594804795,0.113401928196698
"101243545",934.825992490217,0.166881002229792,0.0656524305849858,2.54188612276538,0.0110256089317992,0.113401928196698
"729830",755.783274775256,0.179269827403231,0.070522083104101,2.54203817460414,0.0110208135929301,0.113401928196698
"114294",718.606095011202,0.17562033141886,0.0690852179367736,2.54208261425167,0.0110194124263563,0.113401928196698
"51077",712.077084062719,-0.196118107845666,0.0771838977789871,-2.5409199779887,0.0110561220843777,0.113611535002712
"6636",892.634504900799,-0.16589837035975,0.0653313353625658,-2.53933842679126,0.0111062331797512,0.114021959870138
"55706",1584.42001621466,0.144364588787858,0.0568804015770344,2.53803743970306,0.0111476058024282,0.11423748505578
"54874",2054.9755867826,0.129877570628333,0.051171928039444,2.53806287166319,0.0111467957319241,0.11423748505578
"10307",164.643979451537,-0.347544556785292,0.137018361192526,-2.53648163472743,0.0111972615713771,0.114641552033524
"4998",1146.43990322494,0.149488314972932,0.0589461486679106,2.53601496198022,0.0112121943579666,0.11468969976931
"57658",1268.29723698779,0.143634609402753,0.056649229174129,2.53550862909798,0.0112284162077661,0.114750933550835
"708",706.38359051574,-0.191578088505971,0.0755749487628272,-2.53494169221589,0.0112466044142905,0.114832133049736
"725",815.643998359428,-0.179393139224797,0.0707993266547719,-2.53382549949302,0.0112824900696034,0.115093718080367
"165055",162.576932674298,-0.3393277623657,0.134006947131704,-2.5321654558118,0.0113360486180674,0.11522070812072
"100093631",1354.25179458476,0.139247326995319,0.0549866406441752,2.53238469133629,0.0113289624357149,0.11522070812072
"9991",1612.31301030025,0.147971939721833,0.0584363538548163,2.53218980926609,0.0113352612657304,0.11522070812072
"50509",126.84047330301,-0.382237809311969,0.150931353749976,-2.53252753530034,0.0113243475156688,0.11522070812072
"23524",10568.2048827296,0.131178674601943,0.0518124827248493,2.53179673513367,0.0113479753699174,0.115237456405927
"57563",210.71892956059,0.296928354301768,0.117431859300332,2.52851616308291,0.011454581214025,0.116214760172339
"100506688",118.433730401955,-0.393420825925897,0.155701259277065,-2.52676714210654,0.0115117801124889,0.116689481773158
"6625",1962.22094539734,0.130813939594465,0.0517929068220736,2.52571148485362,0.0115464262138078,0.11693494515176
"51114",2392.35090782618,0.124899223642601,0.0494649475930202,2.52500466937167,0.0115696752039179,0.117064646851194
"51316",862.907782061662,-0.172274744975374,0.0682770035769821,-2.52317377667482,0.0116300912742125,0.117569840644902
"10769",1065.66280102202,0.155895429682649,0.0617987609519178,2.52263034535503,0.0116480772915365,0.117645580644519
"58986",551.132097050694,0.200413238781444,0.0795085185913024,2.52065114949038,0.0117137917786162,0.118202807947854
"9187",93.6541249886797,-0.435207009085556,0.172688726675551,-2.52018193349255,0.0117294191216309,0.118254062745148
"51642",212.01845980153,0.293952940483114,0.11665914231132,2.51975914325396,0.0117435160805733,0.118289810223996
"101927021",197.778018611177,-0.305778653643016,0.121385445882271,-2.51907179992225,0.0117664660250182,0.118308386194152
"9853",372.984488250148,0.239066879935887,0.0948992437147368,2.51916528075305,0.0117633424257883,0.118308386194152
"8805",515.391974629618,0.203765636078762,0.0809790262043908,2.5162766907626,0.011860203215679,0.118347871621545
"9806",152.423878464745,-0.345967991190544,0.137468690926834,-2.51670390441619,0.0118458333805498,0.118347871621545
"9644",1054.24393381639,0.160940277357842,0.0639367979799171,2.51717762607371,0.0118299172480391,0.118347871621545
"10956",3293.89155282314,0.110980796136925,0.0440749950982224,2.51799905796022,0.0118023636731289,0.118347871621545
"8099",1360.03067933621,0.141610105024029,0.0562605531210219,2.51704075357048,0.0118345139504255,0.118347871621545
"771",3846.70374357244,0.111295325531961,0.0442328762520824,2.51612228193552,0.0118654007405777,0.118347871621545
"5310",1871.09577923889,-0.147864409739617,0.058750236780787,-2.51683087323271,0.0118415656119123,0.118347871621545
"9020",306.040249888479,-0.268392260602153,0.106600217387956,-2.51774590313806,0.0118108492594254,0.118347871621545
"2618",1321.49978386682,-0.138358520373511,0.0549645802795815,-2.51723054501172,0.0118281404520875,0.118347871621545
"8896",425.615780103501,-0.226097472106505,0.0898752542750936,-2.51568102844479,0.0118802648217121,0.118390799036635
"90806",414.70889205928,-0.218826265746401,0.0870516204156332,-2.51375292845328,0.0119454087476849,0.118618226280155
"339122",191.022553687508,0.304924124029004,0.121267822590793,2.51446853348677,0.0119211940264755,0.118618226280155
"8622",660.290539502443,0.17787064898575,0.0707544989674921,2.51391291834985,0.0119399912104013,0.118618226280155
"1153",962.166372255072,-0.164878501577239,0.0655786585009154,-2.5142097344815,0.0119299462671167,0.118618226280155
"79801",993.011888863651,0.155316704557958,0.0618483569622196,2.51125029324278,0.0120304364745253,0.119356834792835
"2966",159.324416940264,-0.343087486083911,0.136644696721995,-2.51079986500996,0.0120457967394756,0.119403560783609
"686",324.267559687532,0.246742579788679,0.0983044063549999,2.50998494307198,0.0120736309569983,0.119573742631544
"60674",3294.38646559965,-0.142635100430873,0.0568457077523829,-2.50916218779762,0.012101790543719,0.119641246724545
"83857",2924.08228152647,-0.116180382131615,0.0462986843554057,-2.50936681569117,0.0120947815253166,0.119641246724545
"10628",4891.73151119882,-0.101876145492995,0.040635522368975,-2.50707114253258,0.0121736206973535,0.120245340650247
"334",7550.8129380184,0.0926744784276016,0.0369744922161664,2.5064435742834,0.012195252075139,0.120352967442239
"23551",236.388434688526,0.277113283355573,0.110610188635793,2.50531426420423,0.0122342635771021,0.120631775692956
"101928465",118.399169631735,-0.4104399651491,0.163849489263062,-2.50498165722161,0.0122457743926951,0.120639171104135
"54482",229.412514402712,-0.282984092475164,0.113039910155422,-2.50339983538628,0.0123006492939558,0.121073379485986
"7702",350.742389161951,0.234469902838639,0.0937170636448802,2.50189126418974,0.0123531858917144,0.121483830729833
"133308",181.414900166572,0.334302726184995,0.133648617339219,2.50135566562944,0.0123718860811847,0.121561099786294
"1108",5324.05582164943,0.105486987985928,0.042192380202965,2.5001430940489,0.0124143151577561,0.121871179714188
"22877",1069.55809416059,0.157424990424765,0.063019797836448,2.49802436423744,0.0124887610012746,0.122494750293342
"11096",133.590839060883,0.3607214839747,0.144636751593241,2.4939822002443,0.0126318878777362,0.123790292829808
"80781",578.420763656247,0.211862512448431,0.0849622810204753,2.49360669115479,0.0126452575113434,0.123813084680935
"57645",1310.54900312266,0.151984824979802,0.0609581417825722,2.49326538728669,0.0126574201667033,0.123824029222435
"9784",564.847547385724,-0.189791119007769,0.0761366545259173,-2.49276935254835,0.0126751152506646,0.123839854722301
"286257",281.161126044835,-0.266000205723292,0.106715924175785,-2.49260087262263,0.0126811304273662,0.123839854722301
"401321",206.002137492919,0.301051731205909,0.12083623028126,2.49140287234364,0.0127239750996942,0.124042160732757
"9194",469.660175920217,-0.206112928783404,0.0827206574789466,-2.49167420889832,0.0127142599502726,0.124042160732757
"10992",6250.81887787728,0.101684761325922,0.0408309414594298,2.490384930922,0.0127604808689654,0.12428996613551
"151887",809.918388103227,0.173384013432167,0.0696314152083098,2.49002570051851,0.0127733858245725,0.124307663610488
"4528",4228.04518386779,-0.141078329480711,0.0566852211901359,-2.48880266352847,0.0128174087207835,0.124627900406508
"1435",118.528608478716,-0.41112472020018,0.165243974711811,-2.48798614846436,0.0128468736522848,0.124806152959935
"405",1806.91096485309,0.133003174802485,0.0534969122247073,2.48618414169066,0.0129121134245282,0.125331345110291
"2275",440.963784380434,0.214099672036866,0.0862282295896165,2.4829417588164,0.0130302389908408,0.125392282683533
"91408",871.673602094139,-0.193601374609144,0.0779303627117445,-2.48428684112833,0.0129811198137784,0.125392282683533
"51185",377.805992600026,0.228429932242691,0.0919505004779095,2.48427067884823,0.0129817090478949,0.125392282683533
"5425",1729.78966967619,-0.13008907417647,0.0523816344500055,-2.4834863505573,0.0130103320370944,0.125392282683533
"55833",535.305833676438,0.194997010417293,0.0785056939819596,2.48385818310329,0.012996755564744,0.125392282683533
"9851",338.275742882278,-0.234838566085492,0.0945206885856147,-2.48452026323084,0.0129726124971978,0.125392282683533
"9267",1466.23029195807,0.136567765028723,0.054964938394497,2.48463418713475,0.0129684622106805,0.125392282683533
"404217",314.236372086168,0.265675839982261,0.106975463272323,2.48352128474491,0.0130090559748317,0.125392282683533
"6829",2145.9230660417,0.125643617650428,0.0506016595328554,2.48299401265384,0.0130283277413358,0.125392282683533
"11338",2937.97997678968,0.113897942398521,0.0458331239314323,2.48505736962019,0.0129530558122062,0.125392282683533
"89891",1809.46834168001,-0.134360546140543,0.0541545922394859,-2.4810554485641,0.0130993994175389,0.125949714296766
"23130",1352.44104941849,0.153944324334189,0.0620562752077983,2.48072131011247,0.0131116841905501,0.125959804164745
"157638",328.15186562622,-0.241807725339404,0.0975427423776064,-2.47899248519506,0.0131754081990097,0.126355433121555
"55959",1236.38783534503,-0.145885234038478,0.0588453134526283,-2.47913088534942,0.0131702967425234,0.126355433121555
"9619",710.97395530745,0.170254983952885,0.0686952215374668,2.47841087258197,0.0131969077559232,0.126453446881756
"41",145.70400119836,-0.358096941762544,0.144518369327463,-2.47786453327006,0.01321713166874,0.126539080391327
"79680",542.90949501069,-0.191290899695436,0.0772100526468488,-2.47753878073859,0.0132292031277482,0.126546583844015
"1831",1049.3533786243,-0.17288819904294,0.0698012978914234,-2.47686223989515,0.0132543049484537,0.126678612768214
"4323",827.520587916409,0.167287788429659,0.0675673729975988,2.47586639835182,0.0132913304494297,0.126924280807969
"57724",558.280812600576,0.195330736433138,0.0789406017401742,2.47440141229289,0.0133459649841286,0.127337543350694
"5096",452.218872091211,-0.216246873263847,0.0874417305504891,-2.47303972488268,0.0133969250482525,0.127606564754425
"5352",9579.25695351357,0.105280009611089,0.0425692266520779,2.47314827848653,0.0133928562170884,0.127606564754425
"4567",179.302993060541,-0.318190492309076,0.128719458929192,-2.47196884570585,0.0134371225730669,0.127880798953017
"2961",414.661254626247,0.214602807828049,0.0868384987375421,2.47128647947563,0.0134627920752924,0.128016422354625
"57476",970.992773440086,0.160081040274609,0.064798426711569,2.47044640431105,0.0134944538364497,0.1282087474241
"6890",688.895937382776,-0.174233064076916,0.0705365598768171,-2.47011003061662,0.0135071499276084,0.128220709431345
"8500",789.822850147462,0.166897905774309,0.0675802616318937,2.46962503169037,0.013525474310357,0.128286034258386
"79613",220.050815628414,-0.292460586557741,0.11852078659083,-2.46758897717582,0.0136026410405977,0.12890888309902
"5981",1330.10348826917,0.139335973060177,0.0564835529988508,2.46684150805831,0.0136310676662553,0.129069171964855
"9168",25839.8653006249,0.113709569977769,0.046113734679266,2.46585037556926,0.0136688418507989,0.129317625307431
"152815",152.119091169734,-0.339467844812324,0.137716498462969,-2.46497586419252,0.0137022481067753,0.129524370594484
"23089",3483.36403065652,-0.107357460166287,0.0435725911493874,-2.46387596730741,0.0137443664381109,0.129813051506033
"29",811.34208264225,0.179256309159078,0.072784363132163,2.46284093787538,0.0137841051801818,0.130078790551362
"1495",9219.68481060705,0.0973454156421086,0.0395376245318625,2.46209570743584,0.0138127802222436,0.130239763727143
"10265",206.221364585261,0.307464671048998,0.124986988610495,2.45997342977172,0.0138947302122481,0.130902370092028
"80856",1087.23660115543,0.147561982141176,0.0600759250055306,2.45625817875616,0.0140392254307056,0.131670914517549
"253461",3437.00719733099,0.113696524458853,0.0462868386010504,2.4563467260923,0.014035766238619,0.131670914517549
"51115",287.099513118108,-0.256762971378359,0.104537189327229,-2.45618782206419,0.0140419745231513,0.131670914517549
"220213",398.079118387565,0.246486307029904,0.100357681894295,2.45607812354139,0.0140462617922702,0.131670914517549
"161725",96.6285709059863,-0.432711617426281,0.17618085279008,-2.45606495015584,0.0140467767159922,0.131670914517549
"90701",192.201746343417,-0.299780455437035,0.122023543613354,-2.4567427445553,0.0140203045773116,0.131670914517549
"3339",7304.81419889312,0.220241987363658,0.0897174754104592,2.45483933153543,0.0140947568641783,0.132004539391437
"54910",448.473877939987,0.217231426285879,0.0885229870444924,2.45395499562952,0.0141294663517728,0.132004539391437
"51282",441.276211071756,0.20954875556929,0.0853894365679586,2.45403604932464,0.0141262819212467,0.132004539391437
"64860",149.676420309052,-0.343685373248325,0.140050706600912,-2.45400670649732,0.0141274346665504,0.132004539391437
"6714",581.377204459204,0.188418791437416,0.0768153915399988,2.45287809721447,0.0141718356018597,0.13229013233343
"5937",812.630405803514,-0.165525530200616,0.0675153264030871,-2.45167340541876,0.0142193655411006,0.132623383595074
"55133",253.550726460599,-0.265663632538456,0.108421773684677,-2.45027934436016,0.0142745423562175,0.133027343603952
"412",1135.90263943773,0.149026767603482,0.0608440502592331,2.44932358987504,0.0143124800921931,0.133270111556127
"23397",931.715794820934,0.161799892990828,0.0660749210220448,2.44873380835138,0.0143359352426085,0.133377734443887
"4926",2627.58777120326,0.135404275393755,0.0553165878384113,2.44780599608372,0.014372902237477,0.133610785227491
"204",4273.20471396174,-0.108207279765959,0.0442337436467473,-2.44626095023986,0.0144346483856249,0.133713892912797
"50717",1296.98932615582,-0.146445916287032,0.0598566438163324,-2.4466108847732,0.0144206431614838,0.133713892912797
"55014",279.167996261255,-0.2519046165135,0.102981655797906,-2.44611153862046,0.0144406318523757,0.133713892912797
"6095",661.284465491658,0.1761018167025,0.0719947559791298,2.44603671902923,0.0144436289641778,0.133713892912797
"54495",716.716240956803,-0.171623691253998,0.0701463343290235,-2.44665231470246,0.014418985829445,0.133713892912797
"55884",1448.13918347646,0.131160769489504,0.0536487304077369,2.44480658708354,0.0144929841156185,0.134060103069471
"1173",3529.21005305252,0.103773056232654,0.0424580194283789,2.44413323159612,0.0145200633066908,0.134089316088394
"4293",857.442468909169,0.168355308797308,0.0688759760466157,2.4443255611124,0.0145123241702096,0.134089316088394
"25930",1097.99821777686,0.167218004965116,0.0684365495851514,2.44340204143485,0.0145495188521126,0.134250745556407
"115426",1348.93093257802,0.137172442000663,0.0561831361246978,2.44152340830903,0.0146254401331003,0.134840303727128
"57661",933.200424739328,0.164846879530213,0.0675576634854614,2.44009148667032,0.0146835427786645,0.135264747815618
"254428",1149.29701508719,0.153023767149041,0.062728195991432,2.43947342547428,0.0147086844576151,0.135385107926374
"55677",1370.09500495133,0.141836760402244,0.0581744874899511,2.43812651425153,0.0147636059987363,0.135667858075273
"3726",2832.45231150865,0.121414151652239,0.049798008161841,2.43813269112389,0.0147633537191358,0.135667858075273
"54954",226.786553941104,-0.277281194909848,0.11378282949422,-2.43693355264937,0.0148124009497185,0.136004772356506
"51520",2319.99079840315,-0.122838977585421,0.0504270595303512,-2.4359734382586,0.0148517750581394,0.136254705545663
"23002",219.491983074847,0.28288438320619,0.116148714758961,2.43553606075838,0.0148697423817631,0.136307998235442
"9022",152.083584076728,0.361766689317445,0.148595367812008,2.43457581918116,0.0149092559857399,0.136558552987034
"9212",394.4035671519,-0.219899553618602,0.0903629945227662,-2.43351335112296,0.0149530839556155,0.136848183041963
"27075",455.367457963962,0.20835624865537,0.0856634903182186,2.43226429230677,0.0150047541217372,0.137209052576506
"435",1122.73733518451,-0.150021703173505,0.0616948171440657,-2.43167433049009,0.015029213878114,0.137320714578269
"5144",3260.71873514724,-0.114354245899895,0.047063461079986,-2.42978827472009,0.0151076453344306,0.137656644651867
"282890",103.107283199359,-0.407973654032969,0.167911113842174,-2.42970012346198,0.0151113198980905,0.137656644651867
"8658",1839.71223381506,0.12447536174627,0.0512230551735371,2.43006515961539,0.0150961085726087,0.137656644651867
"85359",163.862754370427,-0.321354548561809,0.132265920859437,-2.42960958101461,0.0151150949573141,0.137656644651867
"4869",25091.6032846555,0.105933428557314,0.0436243913036357,2.42830731596903,0.0151694832972473,0.137927880977647
"2280",3046.1073894996,0.112488248965332,0.0463192258109502,2.42854337471976,0.015159611671582,0.137927880977647
"527",1859.36202430412,0.133866942105028,0.0551534369729259,2.42717316367321,0.0152169908331271,0.138247718176813
"144100",142.439318989045,0.339722950918427,0.140014605924325,2.42633937135131,0.0152520003576912,0.138453583813826
"23061",6410.05799347615,0.11434522601071,0.0471633312289981,2.42445185764159,0.0153315159532731,0.139044482037322
"201254",416.06273127544,0.222547273106808,0.0918021281054695,2.42420603639088,0.0153418985175423,0.139044482037322
"1063",2711.90056329784,0.134771120002383,0.0556075517680065,2.42361182460694,0.015367021354259,0.139159673992405
"8625",289.706219631308,-0.2464322463814,0.101699799268301,-2.42313404897949,0.0153872476134868,0.139230373684262
"27315",330.273425567934,-0.238279257019246,0.0983601785427594,-2.42251753249574,0.0154133819853676,0.13935437535319
"126868",100.762095710595,-0.408985006994559,0.1688573927964,-2.42207344446976,0.0154322312475211,0.139412364638162
"382",1860.8279384569,0.119718153983381,0.0494898548052546,2.41904435675714,0.0155613425158256,0.140465548264831
"122509",245.502742678099,-0.269910625544212,0.111593383257367,-2.41869739643719,0.0155761917892223,0.140486473168923
"26521",185.480236187078,-0.305962074339673,0.126626690177349,-2.41625263924337,0.0156811768658324,0.141319673507111
"9848",121.597402863489,0.362237406092911,0.149982662892387,2.41519519061224,0.0157267793498932,0.141544617435278
"3340",777.977808479643,0.167486480471325,0.0693500394125728,2.41508846844232,0.0157313882191024,0.141544617435278
"613",646.525359819738,0.17806758261329,0.0737601579312035,2.41414318525965,0.015772262808276,0.141798587284349
"2195",2976.5911101465,0.143899206254646,0.0596367937314414,2.41292660538824,0.0158250058796957,0.141990720680232
"28996",971.565240398221,0.166897885999277,0.0691726125596918,2.41277407088325,0.0158316297252957,0.141990720680232
"3682",93.9276585305565,-0.415070056370017,0.17201088404914,-2.41304530619958,0.0158198529564432,0.141990720680232
"4189",328.1568553371,-0.230697454571188,0.0957482733531221,-2.40941634237486,0.0159780587511578,0.142846903237026
"286262",304.180879282889,0.252771251447291,0.104908173887427,2.40945240090186,0.0159764799512282,0.142846903237026
"25841",601.16474140699,0.182199426252476,0.0756043773155418,2.40990578484695,0.0159566405216444,0.142846903237026
"55726",1277.72126588762,0.152285558913822,0.0631943922875215,2.40979544863655,0.0159614666801694,0.142846903237026
"5699",177.7425871005,-0.305768073760821,0.126934351125504,-2.40886782064611,0.0160020923503326,0.142865782347869
"10189",417.403357401748,0.214842202005745,0.0891910512028625,2.40878652183494,0.0160056571785678,0.142865782347869
"1195",1470.6168820695,0.140467147561703,0.0583263520121927,2.40829646833286,0.0160271600654926,0.14294390731443
"5214",9516.30960394401,0.0994550980003366,0.0413197324811349,2.40696374415648,0.0160857667064698,0.143352568001775
"23167",618.549550762713,-0.178946364479334,0.0743707204884326,-2.40613998767388,0.0161220855893869,0.143562114013198
"148479",952.07495106183,0.158761837874171,0.0659957089068369,2.40563879839957,0.0161442179459236,0.143645101104563
"865",773.840318617237,-0.164444574478685,0.0683944249303249,-2.40435641715256,0.0162009691121444,0.144035737284893
"56262",962.311530160298,0.166160842996188,0.0692103934197937,2.4008076646573,0.0163589323494829,0.145324873668821
"4134",5468.62050491848,0.104242044372745,0.0434464052139982,2.39932495817073,0.0164253308409706,0.14539500615555
"9882",513.818373155785,0.194798747233507,0.0811871414120295,2.39937930866284,0.0164228927459971,0.14539500615555
"2806",1122.87770694212,0.142445987706656,0.0593467775691182,2.40023120953377,0.0163847190641286,0.14539500615555
"6666",1408.32442271049,0.145702278452633,0.0607299400549219,2.39918363694852,0.0164316718222354,0.14539500615555
"57826",852.84681429405,-0.156965696262206,0.0654089993895876,-2.39975687943628,0.016405964168211,0.14539500615555
"64802",148.449428115446,-0.339142875329272,0.141376855977162,-2.39885710419291,0.0164463313365572,0.145409953165728
"84288",196.211400369717,-0.302826405157729,0.126372723662101,-2.39629562758681,0.0165617265529466,0.145855079642643
"8604",126.588740377997,-0.372390701623142,0.155367158095681,-2.39684310498753,0.0165370029709095,0.145855079642643
"79161",332.985845947923,0.229464818280446,0.0957502263196138,2.39649374315308,0.0165527760883645,0.145855079642643
"133",8233.04431350704,0.106725629148627,0.0445282277459745,2.39680837417284,0.016538570419442,0.145855079642643
"7764",1919.22610100408,0.1330568291768,0.0555077777222132,2.39708442018122,0.0165261156928626,0.145855079642643
"10569",1002.3224720781,0.163895888782433,0.0684079595940586,2.39585992266122,0.0165814257833803,0.145913943844173
"3155",506.657192594991,-0.197087133756599,0.0822816440044344,-2.39527462219857,0.0166079209616239,0.146032472079032
"8036",619.913883673479,-0.174775545921352,0.0729836984820777,-2.3947203218849,0.016633047105299,0.146138786126573
"64065",5177.52101901915,0.102019670688885,0.0426101008031876,2.39426025204927,0.0166539271753194,0.146153261872974
"23210",683.82529429461,0.167824564707964,0.0700989471306304,2.3941096347028,0.0166607678774115,0.146153261872974
"55225",630.195567907544,0.174593456398671,0.0729612739217997,2.39296063533376,0.0167130341048133,0.146382676053955
"330",1083.07536032793,-0.149001018061388,0.0622632596208417,-2.39308091109821,0.0167075562060886,0.146382676053955
"7837",6176.40551805843,0.101054903458649,0.0422650868438605,2.39097825190741,0.0168035482067715,0.146945849411946
"9185",692.006970744386,0.169875274208113,0.0710418019109127,2.39120165365652,0.0167933263853302,0.146945849411946
"100313843",525.383350534065,0.206815982149531,0.0865513976950392,2.38951637590232,0.0168705717387381,0.147220980969516
"29902",307.608797737203,-0.272334917994868,0.114001967224457,-2.38886156638571,0.0169006692095056,0.147220980969516
"10626",374.655889702256,-0.220754303875671,0.0924059675172464,-2.38896155526395,0.016896070303783,0.147220980969516
"10237",312.597151346056,-0.243153021834628,0.101750538789509,-2.38969763430578,0.0168622487493566,0.147220980969516
"55049",215.743034905024,-0.277858253455057,0.11630915072488,-2.38896296399161,0.0168960055183671,0.147220980969516
"51072",317.805315386626,0.231452342721357,0.0969334493801559,2.38774483113297,0.0169521072281717,0.147554405384343
"7844",480.691047671395,0.197430813942595,0.082743961810875,2.38604497079625,0.0170306683505285,0.148123214024651
"23013",3366.9422554153,0.140095815571644,0.0587597441058464,2.38421418785085,0.0171156373723121,0.148746829907745
"90861",3475.89131858908,0.106670146336513,0.0447707751784416,2.38258430664559,0.0171915949951465,0.149175674528318
"8933",1670.23932866855,0.127955992649219,0.0537004322272046,2.38277398043729,0.0171827404189062,0.149175674528318
"4920",379.051478491304,0.224529040731032,0.0942770762019666,2.3815868053654,0.0172382274369633,0.149464630932557
"3428",686.550103826427,-0.167197017572489,0.0702824944189639,-2.37892833705935,0.0173630511417064,0.15031441416963
"10228",979.435014729698,0.154074467568292,0.0647603937853842,2.37914655180904,0.01735277547398,0.15031441416963
